threshold,fpr,tpr
0.000235122,0.835539,0.968523
0.000235099,0.836169,0.968523
0.000235001,0.836799,0.968523
0.000233092,0.837429,0.968523
0.000231244,0.838059,0.968523
0.000230439,0.838689,0.968523
0.000228673,0.839319,0.968523
0.000228508,0.83995,0.968523
0.000228342,0.84058,0.968523
0.000227683,0.84121,0.968523
0.000227613,0.84184,0.968523
0.000225876,0.84184,0.970944
0.000225093,0.84184,0.973366
0.000223569,0.84247,0.973366
0.000222494,0.8431,0.973366
0.000220864,0.84373,0.973366
0.000219217,0.84436,0.973366
0.000218812,0.84436,0.975787
0.000217294,0.844991,0.975787
0.000216912,0.845621,0.975787
0.000216397,0.846251,0.975787
0.000215743,0.846881,0.975787
0.000214809,0.847511,0.975787
0.000213703,0.848141,0.975787
0.000213697,0.848771,0.975787
0.000212908,0.848771,0.978208
0.000212455,0.849401,0.978208
0.000212018,0.849401,0.98063
0.000210826,0.850032,0.98063
0.000210457,0.850662,0.98063
0.000209809,0.851292,0.98063
0.00020971,0.851922,0.98063
0.000208871,0.852552,0.98063
0.000207326,0.853182,0.98063
0.000206719,0.853812,0.98063
0.000206515,0.854442,0.98063
0.000205344,0.855072,0.98063
0.000204947,0.855703,0.98063
0.000204901,0.856333,0.98063
0.000204666,0.856963,0.98063
0.000203633,0.857593,0.98063
0.000202065,0.858223,0.98063
0.000200982,0.858853,0.98063
0.000199996,0.859483,0.98063
0.000199558,0.860113,0.98063
0.000196165,0.860744,0.98063
0.000195774,0.861374,0.98063
0.00019557,0.862004,0.98063
0.00019524,0.862634,0.98063
0.000194507,0.863264,0.98063
0.00019414,0.863894,0.98063
0.000192731,0.864524,0.98063
0.000192655,0.865154,0.98063
0.000191771,0.865784,0.98063
0.000191199,0.866415,0.98063
0.000190672,0.867045,0.98063
0.000190215,0.867045,0.983051
0.000189153,0.867675,0.983051
0.0001862,0.868305,0.983051
0.000186174,0.868935,0.983051
0.000183232,0.869565,0.983051
0.000182897,0.870195,0.983051
0.000182058,0.870825,0.983051
0.000181731,0.871456,0.983051
0.000181241,0.872086,0.983051
0.000180471,0.872716,0.983051
0.000180327,0.873346,0.983051
0.000179535,0.873976,0.983051
0.000179467,0.874606,0.983051
0.000178018,0.875236,0.983051
0.000176445,0.875866,0.983051
0.000174284,0.876497,0.983051
0.000173386,0.877127,0.983051
0.000172977,0.877757,0.983051
0.000172113,0.878387,0.983051
0.000171363,0.879017,0.983051
0.000171245,0.879647,0.983051
0.000170934,0.880277,0.983051
0.000169771,0.880907,0.983051
0.000169266,0.881537,0.983051
0.000169099,0.882168,0.983051
0.000168843,0.882798,0.983051
0.000168437,0.883428,0.983051
0.000168291,0.884058,0.983051
0.000167747,0.884688,0.983051
0.000167616,0.885318,0.983051
0.000167591,0.885948,0.983051
0.00016719,0.886578,0.983051
0.000165042,0.887209,0.983051
0.000163693,0.887839,0.983051
0.000162785,0.888469,0.983051
0.000162706,0.889099,0.983051
0.000160675,0.889099,0.985472
0.000158836,0.889729,0.985472
0.000158716,0.890359,0.985472
0.000158435,0.890989,0.985472
0.00015827,0.891619,0.985472
0.000156403,0.89225,0.985472
0.00015631,0.89288,0.985472
0.000155616,0.89351,0.985472
0.000155096,0.89414,0.985472
0.000154411,0.89414,0.987893
0.000153752,0.89477,0.987893
0.000153486,0.8954,0.987893
0.000153315,0.89603,0.987893
0.000151007,0.89666,0.987893
0.000149895,0.89729,0.987893
0.000149418,0.897921,0.987893
0.000149135,0.898551,0.987893
0.000148659,0.899181,0.987893
0.000148557,0.899811,0.987893
0.000145853,0.900441,0.987893
0.000145476,0.901071,0.987893
0.000145293,0.901701,0.987893
0.000144247,0.902331,0.987893
0.000143464,0.902962,0.987893
0.000142881,0.903592,0.987893
0.000142009,0.904222,0.987893
0.000141094,0.904852,0.987893
0.00014108,0.905482,0.987893
0.000141044,0.906112,0.987893
0.000141023,0.906742,0.987893
0.000141006,0.907372,0.987893
0.000140726,0.908003,0.987893
0.000140515,0.908633,0.987893
0.000140488,0.909263,0.987893
0.000139488,0.909893,0.987893
0.000138939,0.910523,0.987893
0.000137623,0.911153,0.987893
0.000137579,0.911783,0.987893
0.000136435,0.912413,0.987893
0.000136159,0.913043,0.987893
0.000134458,0.913674,0.987893
0.000134161,0.914304,0.987893
0.000133613,0.914934,0.987893
0.000133585,0.915564,0.987893
0.000130123,0.916194,0.987893
0.000129603,0.916824,0.987893
0.000129369,0.917454,0.987893
0.000128314,0.918084,0.987893
0.000127493,0.918715,0.987893
0.000127278,0.919345,0.987893
0.000127051,0.919975,0.987893
0.000126627,0.920605,0.987893
0.000126569,0.921235,0.987893
0.000126451,0.921865,0.987893
0.000126051,0.922495,0.987893
0.000125922,0.923125,0.987893
0.000125767,0.923756,0.987893
0.000125372,0.924386,0.987893
0.000125309,0.925016,0.987893
0.000124704,0.925646,0.987893
0.000124505,0.926276,0.987893
0.000124405,0.926906,0.987893
0.000123774,0.927536,0.987893
0.000123409,0.928166,0.987893
0.000122736,0.928796,0.987893
0.000122261,0.929427,0.987893
0.000121904,0.930057,0.987893
0.000120475,0.930687,0.987893
0.000120445,0.931317,0.987893
0.000119233,0.931947,0.987893
0.000118453,0.932577,0.987893
0.000117478,0.933207,0.987893
0.000116905,0.933837,0.987893
0.000116513,0.934468,0.987893
0.000116445,0.935098,0.987893
0.000115557,0.935728,0.987893
0.000115492,0.936358,0.987893
0.000115015,0.936988,0.987893
0.000114792,0.937618,0.987893
0.0001143,0.938248,0.987893
0.000114235,0.938878,0.987893
0.000113836,0.939509,0.987893
0.000113625,0.940139,0.987893
0.000113426,0.940769,0.987893
0.000112303,0.941399,0.987893
0.00011178,0.942029,0.987893
0.000111279,0.942659,0.987893
0.000110915,0.943289,0.987893
0.000109344,0.943919,0.987893
0.000108368,0.944549,0.987893
0.000107917,0.94518,0.987893
0.000107874,0.94581,0.987893
0.000107276,0.94644,0.987893
0.000107172,0.94707,0.987893
0.000107044,0.9477,0.987893
0.000106858,0.94833,0.987893
0.000106773,0.94896,0.987893
0.000105882,0.94959,0.987893
0.000105175,0.94959,0.990315
0.000104764,0.950221,0.990315
0.000104658,0.950851,0.990315
0.000104467,0.951481,0.990315
0.000104095,0.952111,0.990315
0.00010388,0.952741,0.990315
0.000103657,0.953371,0.990315
0.00010365,0.953371,0.992736
0.000103516,0.954001,0.992736
0.000102885,0.954631,0.992736
0.000101923,0.955261,0.992736
0.000100459,0.955892,0.992736
0.000100342,0.956522,0.992736
9.86766e-05,0.957152,0.992736
9.84601e-05,0.957782,0.992736
9.79477e-05,0.958412,0.992736
9.71262e-05,0.959042,0.992736
9.64726e-05,0.959672,0.992736
9.5996e-05,0.960302,0.992736
9.5844e-05,0.960933,0.992736
9.56429e-05,0.961563,0.992736
9.5023e-05,0.962193,0.992736
9.43759e-05,0.962823,0.992736
9.42582e-05,0.962823,0.995157
9.41649e-05,0.963453,0.995157
9.38566e-05,0.964083,0.995157
9.20514e-05,0.964713,0.995157
9.16341e-05,0.965343,0.995157
9.10971e-05,0.965974,0.995157
9.03848e-05,0.966604,0.995157
8.99684e-05,0.967234,0.995157
8.93811e-05,0.967864,0.995157
8.88381e-05,0.968494,0.995157
8.74853e-05,0.969124,0.995157
8.57938e-05,0.969754,0.995157
8.39073e-05,0.969754,0.997579
8.23044e-05,0.970384,0.997579
8.0953e-05,0.971014,0.997579
7.99227e-05,0.971645,0.997579
7.94329e-05,0.972275,0.997579
7.84943e-05,0.972905,0.997579
7.84151e-05,0.973535,0.997579
7.57805e-05,0.974165,0.997579
7.50675e-05,0.974795,0.997579
7.42185e-05,0.975425,0.997579
7.33773e-05,0.976055,0.997579
7.08475e-05,0.976686,0.997579
7.08313e-05,0.977316,0.997579
7.05263e-05,0.977946,0.997579
6.9553e-05,0.978576,0.997579
6.90512e-05,0.979206,0.997579
6.70572e-05,0.979836,0.997579
6.45717e-05,0.979836,1
6.37051e-05,0.980466,1
6.33368e-05,0.981096,1
6.28178e-05,0.981727,1
6.0965e-05,0.982357,1
5.97205e-05,0.982987,1
5.9121e-05,0.983617,1
5.49887e-05,0.984247,1
5.38403e-05,0.984877,1
5.26771e-05,0.985507,1
5.23261e-05,0.986137,1
4.88062e-05,0.986767,1
4.79075e-05,0.987398,1
4.77603e-05,0.988028,1
4.75145e-05,0.988658,1
4.48757e-05,0.989288,1
4.19868e-05,0.989918,1
4.08286e-05,0.990548,1
4.04711e-05,0.991178,1
3.95846e-05,0.991808,1
3.83274e-05,0.992439,1
3.70119e-05,0.993069,1
3.17726e-05,0.993699,1
3.08094e-05,0.994329,1
2.55658e-05,0.994959,1
2.49245e-05,0.995589,1
2.48234e-05,0.996219,1
2.39965e-05,0.996849,1
1.3436e-05,0.99748,1
1.32472e-05,0.99811,1
1.15536e-05,0.99874,1
5.87323e-06,0.99937,1
0,1,1
